reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,label,cleaning,case_folding,tokenisasi,normalize,stopwordsremoval,stemming
e0a4db68-621f-43a0-80b3-3860efc19c1d,DODI,https://play-lh.googleusercontent.com/a/ACg8ocI5cds0iSo6YWxJ0XrwOkmx5JIDlDUt5yydDyMhgL9zCyshJdw=mo,ter baik,5,0,4.13.0,2025-07-21 14:21:14,,,4.13.0,Positif,ter baik,ter baik,"['ter', 'baik']",ter baik,"['ter', 'baik']","['ter', 'baik']"
6fd0d712-808b-4c0c-a6c6-a008fbdf09c7,T_ REX,https://play-lh.googleusercontent.com/a-/ALV-UjUjta__cU8NsDJH4HjDa_Fhvl_l4hToM4kyqpahMA0el_6qccU,lemot suka keluar sendiri dan caskanya gak mau keluar,3,0,4.13.0,2025-07-21 14:12:57,,,4.13.0,Positif,lemot suka keluar sendiri dan caskanya gak mau keluar,lemot suka keluar sendiri dan caskanya gak mau keluar,"['lemot', 'suka', 'keluar', 'sendiri', 'dan', 'caskanya', 'gak', 'mau', 'keluar']",lemot suka keluar sendiri dan caskanya tidak mau keluar,"['lemot', 'suka', 'caskanya']","['lemot', 'suka', 'caskanya']"
eab969f5-2096-4a0d-b931-b27bf3974453,Lajo Lojak,https://play-lh.googleusercontent.com/a/ACg8ocKEqe2f1uyrR9-DBlah2TlFr6MYCTvFKBqqPvzsl2pvVKCM_Q=mo,good,5,0,4.13.0,2025-07-21 14:11:19,,,4.13.0,Positif,good,good,['good'],good,['good'],['good']
0677abcb-3b5a-43ac-837a-ec55dc771257,andre rava,https://play-lh.googleusercontent.com/a/ACg8ocIU-QTroO6AqCIep8sA7-KEwRo_dSpQoRUae8kvQjJCM17ycsw=mo,Aplikasi ga guna... Ada program REHAB. tapi ga bisa digunakan. Mau bayar cicilan tidak bisa perorangan. Harus semua kepala keluarga. Bubarin aja BPJS kesehatan ini sumpah muak. Masyarakat ga sakit tapi pembayaran terus berjalan tiap bulannya,1,0,4.13.0,2025-07-21 14:08:20,,,4.13.0,Negatif,aplikasi ga guna ada program rehab tapi ga bisa digunakan mau bayar cicilan tidak bisa perorangan harus semua kepala keluarga bubarin aja bpjs kesehatan ini sumpah muak masyarakat ga sakit tapi pembayaran terus berjalan tiap bulannya,aplikasi ga guna ada program rehab tapi ga bisa digunakan mau bayar cicilan tidak bisa perorangan harus semua kepala keluarga bubarin aja bpjs kesehatan ini sumpah muak masyarakat ga sakit tapi pembayaran terus berjalan tiap bulannya,"['aplikasi', 'ga', 'guna', 'ada', 'program', 'rehab', 'tapi', 'ga', 'bisa', 'digunakan', 'mau', 'bayar', 'cicilan', 'tidak', 'bisa', 'perorangan', 'harus', 'semua', 'kepala', 'keluarga', 'bubarin', 'aja', 'bpjs', 'kesehatan', 'ini', 'sumpah', 'muak', 'masyarakat', 'ga', 'sakit', 'tapi', 'pembayaran', 'terus', 'berjalan', 'tiap', 'bulannya']",aplikasi tidak guna ada program rehab tapi tidak bisa digunakan mau bayar cicilan tidak bisa perorangan harus semua kepala keluarga bubarkan saja badan penyelenggara jaminan sosial kesehatan ini sumpah muak masyarakat tidak sakit tapi pembayaran terus berjalan tiap bulannya,"['program', 'rehab', 'digunakan', 'bayar', 'cicilan', 'perorangan', 'kepala', 'keluarga', 'bubarkan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan', 'sumpah', 'muak', 'masyarakat', 'pembayaran', 'berjalan', 'tiap', 'bulannya']","['program', 'rehab', 'digunakan', 'bayar', 'cicilan', 'perorangan', 'kepala', 'keluarga', 'bubarkan', 'penyelenggara', 'jaminan', 'sosial', 'kesehatan', 'sumpah', 'muak', 'masyarakat', 'pembayaran', 'berjalan', 'tiap', 'bulannya']"
e3348aba-4030-4724-831b-533966489008,ridwan ridho,https://play-lh.googleusercontent.com/a-/ALV-UjUda3klCxa-1uvixIVD3iYd4aqBiEdooTn-nGOzei436PrNDKl0,"tiba gak bs diakses, setelah diunistall ternyata masih susah utk diakses",1,0,4.13.0,2025-07-21 14:07:32,,,4.13.0,Negatif,tiba gak bs diakses setelah diunistall ternyata masih susah utk diakses,tiba gak bs diakses setelah diunistall ternyata masih susah utk diakses,"['tiba', 'gak', 'bs', 'diakses', 'setelah', 'diunistall', 'ternyata', 'masih', 'susah', 'utk', 'diakses']",tiba tidak bisa diakses setelah diunistall ternyata masih susah untuk diakses,"['tiba', 'diakses', 'diunistall', 'ternyata', 'susah', 'diakses']","['tiba', 'diakses', 'diunistall', 'ternyata', 'susah', 'diakses']"
4967960f-67d8-4bc2-9484-389c9ecfa38f,Riki cahyana,https://play-lh.googleusercontent.com/a/ACg8ocKGF7D7DJVZNvsoHWgHkbRVRXqikCfjt3VZKRz3i3Oz03fptw=mo,bagus,5,0,4.13.0,2025-07-21 14:07:09,,,4.13.0,Positif,bagus,bagus,['bagus'],bagus,['bagus'],['bagus']
f0a5822a-d115-4e0d-8af5-75d9385da531,Irwan Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjVY2tpAhw_p1bh08cbN7NUQyTYebIn9gAomk1AOXD3o2ce6sOA,"saya tidak bisa ambil nomor antrian berobat jalan, bagai mana ini",1,0,,2025-07-21 14:06:56,"""Hai…Mohon maaf atas ketidaknyamanannya.
Demi kenyamanan dan keamanan anda dalam mendapatkan informasi dan menyampaikan pengaduan tentang program JKN-KIS, mohon dapat menyampaikan data identitas anda melalui Care Center 165 (24 Jam) atau mengakses link https://sipp.bpjs-kesehatan.go.id/sipp/#/home/dashboard.
Terima kasih, semoga sehat selalu.""
",2021-12-08 06:57:18,,Negatif,saya tidak bisa ambil nomor antrian berobat jalan bagai mana ini,saya tidak bisa ambil nomor antrian berobat jalan bagai mana ini,"['saya', 'tidak', 'bisa', 'ambil', 'nomor', 'antrian', 'berobat', 'jalan', 'bagai', 'mana', 'ini']",saya tidak bisa ambil nomor antrean berobat jalan bagai mana ini,"['ambil', 'antrean', 'berobat', 'jalan', 'bagai']","['ambil', 'antrean', 'berobat', 'jalan', 'bagai']"
af8c1f18-3738-43c3-ba46-abc5b73c18ea,Bagja Bagja,https://play-lh.googleusercontent.com/a/ACg8ocIHkWHRtEfN5rR6ZagzgP-ZbRyXR-W2uQq491vsQxkspuLYIA=mo,"tolong dong buk/pak ini apk nya jelek bgt keluar masuk Mulu mau sinyal sebagus apa juga ttp jelek ndat ndet, masa baru di tinggal blm ada sejam udh di suru login lagi, makin kesini malah makin tidak memuaskan apk nya, malah tambah mempersulit pengguna.",1,0,,2025-07-21 13:54:09,,,,Negatif,tolong dong bukpak ini apk nya jelek bgt keluar masuk mulu mau sinyal sebagus apa juga ttp jelek ndat ndet masa baru di tinggal blm ada sejam udh di suru login lagi makin kesini malah makin tidak memuaskan apk nya malah tambah mempersulit pengguna,tolong dong bukpak ini apk nya jelek bgt keluar masuk mulu mau sinyal sebagus apa juga ttp jelek ndat ndet masa baru di tinggal blm ada sejam udh di suru login lagi makin kesini malah makin tidak memuaskan apk nya malah tambah mempersulit pengguna,"['tolong', 'dong', 'bukpak', 'ini', 'apk', 'nya', 'jelek', 'bgt', 'keluar', 'masuk', 'mulu', 'mau', 'sinyal', 'sebagus', 'apa', 'juga', 'ttp', 'jelek', 'ndat', 'ndet', 'masa', 'baru', 'di', 'tinggal', 'blm', 'ada', 'sejam', 'udh', 'di', 'suru', 'login', 'lagi', 'makin', 'kesini', 'malah', 'makin', 'tidak', 'memuaskan', 'apk', 'nya', 'malah', 'tambah', 'mempersulit', 'pengguna']",tolong dong bukpak ini apakah nya jelek banget keluar masuk mulu mau sinyal sebagus apa juga tetap jelek ndat ndet masa baru di tinggal belum ada sejam sudah di suruh login lagi makin kesini malah makin tidak memuaskan apakah nya malah tambah mempersulit pengguna,"['bukpak', 'jelek', 'mulu', 'sebagus', 'jelek', 'ndat', 'ndet', 'masa', 'tinggal', 'sejam', 'suruh', 'makin', 'kesini', 'malah', 'makin', 'memuaskan', 'malah', 'tambah', 'mempersulit', 'pengguna']","['bukpak', 'jelek', 'mulu', 'sebagus', 'jelek', 'ndat', 'ndet', 'masa', 'tinggal', 'sejam', 'suruh', 'makin', 'kesini', 'malah', 'makin', 'memuaskan', 'malah', 'tambah', 'mempersulit', 'pengguna']"
a574bcbf-b57e-4062-88a5-2cb78910ea34,Santun Pardede,https://play-lh.googleusercontent.com/a/ACg8ocJD0cNNNpnzXMlkX6KTL0Xk9uabInTTzm_-etubUEiD23uA1w=mo,ya sampai saat ini semuanya berjalan lancar,4,0,4.13.0,2025-07-21 13:51:52,,,4.13.0,Positif,ya sampai saat ini semuanya berjalan lancar,ya sampai saat ini semuanya berjalan lancar,"['ya', 'sampai', 'saat', 'ini', 'semuanya', 'berjalan', 'lancar']",ya sampai saat ini semuanya berjalan lancar,"['semuanya', 'berjalan', 'lancar']","['semuanya', 'berjalan', 'lancar']"
0e0ada85-693e-41da-a9c2-ddedbafad46e,Upica 1310,https://play-lh.googleusercontent.com/a/ACg8ocK-COTKiH_ZMrJUm00RKuJ4N2H1fUDb1mu22r3iokHjTFzUIw=mo,"hallo, saya pengguna aplikasi ini kenapa pas buka akun aplikasinya gak bisa d buka, di klik jga gak bisa terus sekalinya bisa yg muncul layar hitam dan layar yg rusak padahal hpnya normal , di coba di hp lain jga gak bisa , padahal jaringan dan yg lainya mendukun??",3,36,4.13.0,2025-07-21 13:50:16,,,4.13.0,Positif,hallo saya pengguna aplikasi ini kenapa pas buka akun aplikasinya gak bisa d buka di klik jga gak bisa terus sekalinya bisa yg muncul layar hitam dan layar yg rusak padahal hpnya normal  di coba di hp lain jga gak bisa  padahal jaringan dan yg lainya mendukun,hallo saya pengguna aplikasi ini kenapa pas buka akun aplikasinya gak bisa d buka di klik jga gak bisa terus sekalinya bisa yg muncul layar hitam dan layar yg rusak padahal hpnya normal  di coba di hp lain jga gak bisa  padahal jaringan dan yg lainya mendukun,"['hallo', 'saya', 'pengguna', 'aplikasi', 'ini', 'kenapa', 'pas', 'buka', 'akun', 'aplikasinya', 'gak', 'bisa', 'd', 'buka', 'di', 'klik', 'jga', 'gak', 'bisa', 'terus', 'sekalinya', 'bisa', 'yg', 'muncul', 'layar', 'hitam', 'dan', 'layar', 'yg', 'rusak', 'padahal', 'hpnya', 'normal', 'di', 'coba', 'di', 'hp', 'lain', 'jga', 'gak', 'bisa', 'padahal', 'jaringan', 'dan', 'yg', 'lainya', 'mendukun']",halo saya pengguna aplikasi ini kenapa pas buka akun aplikasinya tidak bisa di buka di klik juga tidak bisa terus sekalinya bisa yang muncul layar hitam dan layar yang rusak padahal handphonenya normal di coba di handphone lain juga tidak bisa padahal jaringan dan yang lainya mendukun,"['pengguna', 'pas', 'sekalinya', 'muncul', 'layar', 'hitam', 'layar', 'rusak', 'handphonenya', 'normal', 'handphone', 'lainya', 'mendukun']","['pengguna', 'pas', 'sekalinya', 'muncul', 'layar', 'hitam', 'layar', 'rusak', 'handphonenya', 'normal', 'handphone', 'lainya', 'mendukun']"
fa0f197f-d16b-463b-99c4-5eda550cdddc,Ahmad Heriawan,https://play-lh.googleusercontent.com/a/ACg8ocJvNT5m0SHrPf5SJIiRYz19E0OCUdSC_stwTfJLDo03ougSQw=mo,bagusss,5,0,4.12.0,2025-07-21 13:45:26,,,4.12.0,Positif,bagusss,bagusss,['bagusss'],bagus,['bagus'],['bagus']
a2516553-97bb-4996-b798-f92a52e372f1,Januar Ari Prayoga,https://play-lh.googleusercontent.com/a-/ALV-UjUlNX9V5390F0IR8JMk9mucmz0vUHXyF6qi8PNogauqrpytdrAd,lupa password ngajuin dari no hp ga muncul² otpnya di massage gajelas bat,1,0,,2025-07-21 13:44:02,,,,Negatif,lupa password ngajuin dari no hp ga muncul otpnya di massage gajelas bat,lupa password ngajuin dari no hp ga muncul otpnya di massage gajelas bat,"['lupa', 'password', 'ngajuin', 'dari', 'no', 'hp', 'ga', 'muncul', 'otpnya', 'di', 'massage', 'gajelas', 'bat']",lupa password mengajukan dari no handphone tidak muncul otpnya di massage tidak jelas banget,"['lupa', 'mengajukan', 'no', 'handphone', 'muncul', 'otpnya', 'massage', 'jelas']","['lupa', 'mengajukan', 'no', 'handphone', 'muncul', 'otpnya', 'massage', 'jelas']"
4aa52a19-0e5e-4492-936b-5fe86c0ed999,Benk Romle,https://play-lh.googleusercontent.com/a-/ALV-UjX4H12jS1ARvHTZJP5OOtf0tysyKI7iJznS7qnQzy1uIgfvXfXD,abis di update malah logout... daftar ulang lagi..,1,0,,2025-07-21 13:43:59,,,,Negatif,abis di update malah logout daftar ulang lagi,abis di update malah logout daftar ulang lagi,"['abis', 'di', 'update', 'malah', 'logout', 'daftar', 'ulang', 'lagi']",habis di pembaruan malah logout daftar ulang lagi,"['habis', 'pembaruan', 'malah', 'logout']","['habis', 'pembaruan', 'malah', 'logout']"
1a9743e6-4213-40ce-972c-9a5d9a590911,Anjlie Yanti,https://play-lh.googleusercontent.com/a/ACg8ocJ2wXWaHBn9Y04URd_06BuNBZatqE0jGXp07ZV0pjFCZkX0iQ=mo,membantu sekali,4,0,4.12.0,2025-07-21 13:42:42,,,4.12.0,Positif,membantu sekali,membantu sekali,"['membantu', 'sekali']",membantu sekali,"['membantu', 'sekali']","['membantu', 'sekali']"
f52e028f-b8cc-4e3a-a2f3-c15f4ceecfd0,Diana Galih,https://play-lh.googleusercontent.com/a/ACg8ocJ--n1cak-shvSwbJaJ-6HZ9X26mRB0WMC8bGkPAkmogHqgmQ=mo,"payah .. buka app krn mau antri di klinik tp tbtb suruh log in. suruh masukin nik, password, sama captcha tp gagal login terus. pdhl semua udh sesuai. mau login pake no hp ,gaada option nya. payah bnr2 nih aplikasi",1,0,4.13.0,2025-07-21 13:36:58,,,4.13.0,Negatif,payah  buka app krn mau antri di klinik tp tbtb suruh log in suruh masukin nik password sama captcha tp gagal login terus pdhl semua udh sesuai mau login pake no hp gaada option nya payah bnr nih aplikasi,payah  buka app krn mau antri di klinik tp tbtb suruh log in suruh masukin nik password sama captcha tp gagal login terus pdhl semua udh sesuai mau login pake no hp gaada option nya payah bnr nih aplikasi,"['payah', 'buka', 'app', 'krn', 'mau', 'antri', 'di', 'klinik', 'tp', 'tbtb', 'suruh', 'log', 'in', 'suruh', 'masukin', 'nik', 'password', 'sama', 'captcha', 'tp', 'gagal', 'login', 'terus', 'pdhl', 'semua', 'udh', 'sesuai', 'mau', 'login', 'pake', 'no', 'hp', 'gaada', 'option', 'nya', 'payah', 'bnr', 'nih', 'aplikasi']",payah buka app karena mau antre di klinik tapi tiba tiba suruh log in suruh memasukkan nik password sama captcha tapi gagal login terus padahal semua sudah sesuai mau login pakai no handphone tidak ada option nya payah benar ini aplikasi,"['payah', 'app', 'antre', 'klinik', 'tiba', 'tiba', 'suruh', 'in', 'suruh', 'memasukkan', 'nik', 'sama', 'captcha', 'sesuai', 'no', 'handphone', 'option', 'payah']","['payah', 'app', 'antre', 'klinik', 'tiba', 'tiba', 'suruh', 'in', 'suruh', 'memasukkan', 'nik', 'sama', 'captcha', 'sesuai', 'no', 'handphone', 'option', 'payah']"
37e312e9-eb48-4a01-87dd-6dac949fef4f,Muhammad Karem,https://play-lh.googleusercontent.com/a-/ALV-UjWaV0Jrl3hHswfYBjJNUCgh2LvyTbm9dR3YyEUoxIuDpVd2QZo,sangat membantu,4,0,4.13.0,2025-07-21 13:34:52,,,4.13.0,Positif,sangat membantu,sangat membantu,"['sangat', 'membantu']",sangat membantu,"['sangat', 'membantu']","['sangat', 'membantu']"
b5445a72-567d-4385-8390-fe6633bff51f,Ramdan Bae,https://play-lh.googleusercontent.com/a-/ALV-UjVfxGEBiFOKxVkL8oyi00It1cWFn-xQ0YReBIDgfyuUN5hvtjs,"Untuk sistem login, Sebelum nya perna login pada 3 tahunan yang lalu dan sekarang buat login kembali tidak bisa bahkan dengan cara lupah kata sandi pun tidak bisa?",2,0,,2025-07-21 13:24:56,,,,Negatif,untuk sistem login sebelum nya perna login pada  tahunan yang lalu dan sekarang buat login kembali tidak bisa bahkan dengan cara lupah kata sandi pun tidak bisa,untuk sistem login sebelum nya perna login pada  tahunan yang lalu dan sekarang buat login kembali tidak bisa bahkan dengan cara lupah kata sandi pun tidak bisa,"['untuk', 'sistem', 'login', 'sebelum', 'nya', 'perna', 'login', 'pada', 'tahunan', 'yang', 'lalu', 'dan', 'sekarang', 'buat', 'login', 'kembali', 'tidak', 'bisa', 'bahkan', 'dengan', 'cara', 'lupah', 'kata', 'sandi', 'pun', 'tidak', 'bisa']",untuk sistem login sebelum nya pernah login pada tahunan yang lalu dan sekarang buat login kembali tidak bisa bahkan dengan cara lupah kata sandi pun tidak bisa,"['tahunan', 'sekarang', 'bahkan', 'cara', 'lupah', 'kata', 'sandi']","['tahunan', 'sekarang', 'bahkan', 'cara', 'lupah', 'kata', 'sandi']"
d7a95249-d84c-40c1-9b98-2d814d29ce4c,Suar Tama,https://play-lh.googleusercontent.com/a-/ALV-UjXT1yL1giTXobkWSv3HweN9IbanRweX1EWYJNI9lsedrpAYsWig,kok tmbh parah udh sempt pke log in biometrik tiba2 gak bs log in tombol log in pun gk bsa disentuh.. tlonglah perbaiki kesalhn ini apk ini sngt penting bgi saya,1,0,4.13.0,2025-07-21 13:24:26,,,4.13.0,Negatif,kok tmbh parah udh sempt pke log in biometrik tiba gak bs log in tombol log in pun gk bsa disentuh tlonglah perbaiki kesalhn ini apk ini sngt penting bgi saya,kok tmbh parah udh sempt pke log in biometrik tiba gak bs log in tombol log in pun gk bsa disentuh tlonglah perbaiki kesalhn ini apk ini sngt penting bgi saya,"['kok', 'tmbh', 'parah', 'udh', 'sempt', 'pke', 'log', 'in', 'biometrik', 'tiba', 'gak', 'bs', 'log', 'in', 'tombol', 'log', 'in', 'pun', 'gk', 'bsa', 'disentuh', 'tlonglah', 'perbaiki', 'kesalhn', 'ini', 'apk', 'ini', 'sngt', 'penting', 'bgi', 'saya']",kok tambah parah sudah sempt pakai log in biometrik tiba tidak bisa log in tombol log in pun tidak bisa disentuh tlonglah perbaiki kesalhn ini apakah ini sangat penting bagi saya,"['tambah', 'parah', 'sempt', 'in', 'biometrik', 'tiba', 'in', 'in', 'disentuh', 'tlonglah', 'perbaiki', 'kesalhn', 'sangat', 'penting']","['tambah', 'parah', 'sempt', 'in', 'biometrik', 'tiba', 'in', 'in', 'disentuh', 'tlonglah', 'perbaiki', 'kesalhn', 'sangat', 'penting']"
4b4a8168-406f-40ee-afdc-9d19e2670838,Erna Wilis,https://play-lh.googleusercontent.com/a/ACg8ocKu4D3EctxrLfQXhnwDqL7MDD6lIm7UuFtq6zItp-C5L-b6rQ=mo,captcha tu yg mudah dan jelas terus sinyal baguske dikit aplikasi terburuk,1,0,4.13.0,2025-07-21 13:21:54,,,4.13.0,Negatif,captcha tu yg mudah dan jelas terus sinyal baguske dikit aplikasi terburuk,captcha tu yg mudah dan jelas terus sinyal baguske dikit aplikasi terburuk,"['captcha', 'tu', 'yg', 'mudah', 'dan', 'jelas', 'terus', 'sinyal', 'baguske', 'dikit', 'aplikasi', 'terburuk']",captcha itu yang mudah dan jelas terus sinyal baguske sedikit aplikasi terburuk,"['captcha', 'mudah', 'jelas', 'baguske', 'sedikit', 'terburuk']","['captcha', 'mudah', 'jelas', 'baguske', 'sedikit', 'terburuk']"
ba257e88-11b8-4a6e-8a29-921804e1399a,Saroch Lhapansembilan,https://play-lh.googleusercontent.com/a/ACg8ocJr-LIm-aFhCiiUlW1u3QmfxeKhjswZSXEhZzoBvMfI-88bwQ=mo,aku kasih bintang 2 soalnya aplikasi nya Eror mau masuk lagi kedip² gak keluar gambarnya malah keluar hitam semua tolong perbaiki masak harus hapus download lagi tolong perbaiki,2,0,4.13.0,2025-07-21 13:12:32,,,4.13.0,Negatif,aku kasih bintang  soalnya aplikasi nya eror mau masuk lagi kedip gak keluar gambarnya malah keluar hitam semua tolong perbaiki masak harus hapus download lagi tolong perbaiki,aku kasih bintang  soalnya aplikasi nya eror mau masuk lagi kedip gak keluar gambarnya malah keluar hitam semua tolong perbaiki masak harus hapus download lagi tolong perbaiki,"['aku', 'kasih', 'bintang', 'soalnya', 'aplikasi', 'nya', 'eror', 'mau', 'masuk', 'lagi', 'kedip', 'gak', 'keluar', 'gambarnya', 'malah', 'keluar', 'hitam', 'semua', 'tolong', 'perbaiki', 'masak', 'harus', 'hapus', 'download', 'lagi', 'tolong', 'perbaiki']",aku kasih bintang soalnya aplikasi nya eror mau masuk lagi kedip tidak keluar gambarnya malah keluar hitam semua tolong perbaiki masak harus hapus unduh lagi tolong perbaiki,"['aku', 'bintang', 'soalnya', 'eror', 'kedip', 'gambarnya', 'malah', 'hitam', 'perbaiki', 'masak', 'hapus', 'unduh', 'perbaiki']","['aku', 'bintang', 'soalnya', 'eror', 'kedip', 'gambarnya', 'malah', 'hitam', 'perbaiki', 'masak', 'hapus', 'unduh', 'perbaiki']"
71d7797e-bfe7-4b1c-93ce-2e9493bca45e,M. Najib,https://play-lh.googleusercontent.com/a/ACg8ocIADKYY7X-yvsulTikgIEOZbvKUK5Oyoin6e65jC9Q58q7Y_A=mo,sangat membantu dan melayani dgn baik,5,0,4.13.0,2025-07-21 12:56:37,,,4.13.0,Positif,sangat membantu dan melayani dgn baik,sangat membantu dan melayani dgn baik,"['sangat', 'membantu', 'dan', 'melayani', 'dgn', 'baik']",sangat membantu dan melayani dengan baik,"['sangat', 'membantu', 'melayani', 'baik']","['sangat', 'membantu', 'melayani', 'baik']"
e6cd7af9-c7b2-4732-b0d0-48c90a34bc74,Muji Widodo,https://play-lh.googleusercontent.com/a/ACg8ocIFwgOvDb-_OBnWU2fp5nrYmT8TpGsVSCFTsfpyZnmVcfY0D5mK=mo,sangat memebantu,5,0,4.13.0,2025-07-21 12:48:13,,,4.13.0,Positif,sangat memebantu,sangat memebantu,"['sangat', 'memebantu']",sangat memebantu,"['sangat', 'memebantu']","['sangat', 'memebantu']"
1772e881-8012-48d9-9d70-3da5468107e6,Balqis USA,https://play-lh.googleusercontent.com/a/ACg8ocIotZ4zCzhpF20zghr7mtIiOttOQZyYRYlo_QtTDZf04Btxvg=mo,"kenapa susah skrg daftar online bpjs,harus ada kode referral apa mksd kode referral,kok jd di persulit ya.",3,0,4.13.0,2025-07-21 12:39:57,,,4.13.0,Positif,kenapa susah skrg daftar online bpjsharus ada kode referral apa mksd kode referralkok jd di persulit ya,kenapa susah skrg daftar online bpjsharus ada kode referral apa mksd kode referralkok jd di persulit ya,"['kenapa', 'susah', 'skrg', 'daftar', 'online', 'bpjsharus', 'ada', 'kode', 'referral', 'apa', 'mksd', 'kode', 'referralkok', 'jd', 'di', 'persulit', 'ya']",kenapa susah sekarang daftar online bpjsharus ada kode referral apa maksud kode referralkok jadi di persulit ya,"['susah', 'sekarang', 'online', 'bpjsharus', 'referral', 'maksud', 'referralkok', 'persulit']","['susah', 'sekarang', 'online', 'bpjsharus', 'referral', 'maksud', 'referralkok', 'persulit']"
c6fe436c-9014-4d1b-94f0-19e2f8c8394d,danoll 123,https://play-lh.googleusercontent.com/a/ACg8ocL8fbdX7WZjm_z18MMDy-4N2Lk5IU2g_SeaEawUl7UKDvyheg=mo,sangat mudah digunakan,5,0,4.12.0,2025-07-21 12:32:12,,,4.12.0,Positif,sangat mudah digunakan,sangat mudah digunakan,"['sangat', 'mudah', 'digunakan']",sangat mudah digunakan,"['sangat', 'mudah', 'digunakan']","['sangat', 'mudah', 'digunakan']"
2ad752c5-6c88-4bbd-8184-b601162db366,Jajang indra,https://play-lh.googleusercontent.com/a-/ALV-UjUUFhLNspV_HLqpT1sX4NXgY5QYbafHeziKxFsmZBK2nwpF6gai,"update data keluarga biasanya berapa lama ya,sampai sekarang masih 1 data saja",2,0,4.12.0,2025-07-21 12:31:39,,,4.12.0,Negatif,update data keluarga biasanya berapa lama yasampai sekarang masih  data saja,update data keluarga biasanya berapa lama yasampai sekarang masih  data saja,"['update', 'data', 'keluarga', 'biasanya', 'berapa', 'lama', 'yasampai', 'sekarang', 'masih', 'data', 'saja']",pembaruan data keluarga biasanya berapa lama yasampai sekarang masih data saja,"['pembaruan', 'keluarga', 'biasanya', 'berapa', 'yasampai', 'sekarang']","['pembaruan', 'keluarga', 'biasanya', 'berapa', 'yasampai', 'sekarang']"
5a25357a-b67a-4476-ac9d-d973a62c47fd,Mahfud,https://play-lh.googleusercontent.com/a/ACg8ocKBxac4nL9tDpa11JoHTdH1Q3ygJ9QjL2pQ602Ktp7KSMHv7g=mo,ini gimana sih jkn bolak balik daftar terus gak jelas masukan sandi salah terus padahal dari awal gak ada yg di rubah buat baru lagi gak bisa bisa hadeh 😇😇😇😇😇😇😇😇😇😇,1,0,,2025-07-21 12:29:55,,,,Negatif,ini gimana sih jkn bolak balik daftar terus gak jelas masukan sandi salah terus padahal dari awal gak ada yg di rubah buat baru lagi gak bisa bisa hadeh ,ini gimana sih jkn bolak balik daftar terus gak jelas masukan sandi salah terus padahal dari awal gak ada yg di rubah buat baru lagi gak bisa bisa hadeh,"['ini', 'gimana', 'sih', 'jkn', 'bolak', 'balik', 'daftar', 'terus', 'gak', 'jelas', 'masukan', 'sandi', 'salah', 'terus', 'padahal', 'dari', 'awal', 'gak', 'ada', 'yg', 'di', 'rubah', 'buat', 'baru', 'lagi', 'gak', 'bisa', 'bisa', 'hadeh']",ini bagaimana sih jkn bolak balik daftar terus tidak jelas masukan sandi salah terus padahal dari awal tidak ada yang di rubah buat baru lagi tidak bisa bisa aduh,"['bagaimana', 'bolak', 'balik', 'jelas', 'masukan', 'sandi', 'awal', 'rubah', 'aduh']","['bagaimana', 'bolak', 'balik', 'jelas', 'masukan', 'sandi', 'awal', 'rubah', 'aduh']"
7f912cf9-5163-4399-925f-4750e9fcd290,Mas Pras Jogja,https://play-lh.googleusercontent.com/a-/ALV-UjX0_0m_J9R2TNiD4dnwqLp7uhLfmm4WUoLB_UvCU9UyaFZZqxqOzg,good,5,0,4.12.0,2025-07-21 12:23:56,,,4.12.0,Positif,good,good,['good'],good,['good'],['good']
903e8edf-6980-49a0-9937-37c155292cec,Alfiyah al_chas,https://play-lh.googleusercontent.com/a-/ALV-UjUvejuAAqcQQx5lTWGPScOh5k5BfaUDuXz8h80jjJP4HqcS4AkO,"Aplikasinya kenapa ngelag terus ga bisa dibuka, pas dibuka layar hp langsung warna hitam",1,0,4.13.0,2025-07-21 12:22:08,,,4.13.0,Negatif,aplikasinya kenapa ngelag terus ga bisa dibuka pas dibuka layar hp langsung warna hitam,aplikasinya kenapa ngelag terus ga bisa dibuka pas dibuka layar hp langsung warna hitam,"['aplikasinya', 'kenapa', 'ngelag', 'terus', 'ga', 'bisa', 'dibuka', 'pas', 'dibuka', 'layar', 'hp', 'langsung', 'warna', 'hitam']",aplikasinya kenapa ngelag terus tidak bisa dibuka pas dibuka layar handphone langsung warna hitam,"['ngelag', 'dibuka', 'pas', 'dibuka', 'layar', 'handphone', 'langsung', 'warna', 'hitam']","['ngelag', 'dibuka', 'pas', 'dibuka', 'layar', 'handphone', 'langsung', 'warna', 'hitam']"
f03feaf1-d1d7-4e8e-8143-d09119760280,Ikhsan firdaus 99,https://play-lh.googleusercontent.com/a-/ALV-UjWdPlBJzsFweLcVVZ1IWw0uQWR2PW7SJY3qPEiUgbPmOA2qnlI,huh apk ga bisa di buka,1,0,4.13.0,2025-07-21 12:19:01,,,4.13.0,Negatif,huh apk ga bisa di buka,huh apk ga bisa di buka,"['huh', 'apk', 'ga', 'bisa', 'di', 'buka']",huh apakah tidak bisa di buka,['huh'],['huh']
